Department,Category,Item Lookup Code,Description,Cost,Price,Price A,Price B,Price C
TOBACCO VAPE,75mg VAPE,6974488945150,POSH XTRON STRAWMINT 5PK 10K,50.0300,55.9900,0.0000,55.9500,0.0000
TOBACCO,50CT CIGAR,070137505259,BLACK N MILD REG WOODTIP 5PK,62.2200,65.9900,0.0000,65.9500,0.0000
TOBACCO,MOIST SNUFF,073100030390,COPENHAGEN MINT WG PCH4.10oz,16.4000,17.7500,17.7500,17.7500,17.7500
SMOKE SUPPLIES,,78610200,POSH 0% NIC KIWISTRAW 5200 5PK,42.2500,48.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,655708019665, BIC REGULAR CLASSICFLICK 50CT,36.5000,50.5000,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,BRELLA,00860009496026,BRELLA COCKTAIL MIXER 6CT,19.5000,30.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170104685,TOP TUBE MENTHOL  KING 250C,13.8500,16.5000,0.0000,0.0000,0.0000
,,816568010234,SHARGIO TUBE 100 BLUE 250CT ,8.0000,9.5000,9.5000,9.5000,9.5000
,,9554100191997,ETMUX ROYAL HONEY 12 CT 10 G,9.9900,14.0000,14.0000,14.0000,14.0000
TOBACCO,60CT CIGAR,025900426828,SWISHER BANANA SMASH 30PK 2CT,23.6500,25.9900,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,086400901758,OCB PREMIUM 11/4 SIZE 24'S,18.0000,21.0000,21.0000,21.0000,21.0000
WRAPS/FILTERS/HEMP/CONES,,840439106344,ZIG ZAG HEMP WRAP ISLAND VIBES,11.5000,13.9900,0.0000,0.0000,0.0000
TOBACCO VAPE,75mg VAPE,6974488941114,POSH XTRON MINT 5PK 10K,48.8800,55.9900,0.0000,55.9500,0.0000
FOOD & BEVERAGE,,611269001570,RED BULL AMBER 12  OZ 4PK,49.0000,57.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847003403,MONSTER ZERO SUGAR 16OZ 24CT,36.7900,40.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,75mg VAPE,6974488945167,POSH XTRON HONEYMELON 5PK 10K,50.0300,55.9900,0.0000,55.9500,0.0000
,,070330665880,BIC ECOLUTIONS,41.9700,65.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,632565000050,FIJI WATER 33.8FL 12CT,21.6600,25.5000,0.0000,0.0000,0.0000
,,810128941136,DOUBLE DIA HEMP WRAP ROSE PETA,9.9500,13.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,022600019619,TROJAN DOUBLE ECSTASY 6PK,12.0000,14.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,811490587694,SPECIAL BLUE MINI  TORCH,20.0000,24.5000,0.0000,0.0000,0.0000
,,FP207,PEANUT PIPE 2.5IN,0.9500,1.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789723,BLACKJACK GAS BERRY 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789785,BLACKJACK MIMOSA 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789761,BLACKJACK WHITE FIRE OG 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789778,BLACKJACK TROP COOKIES 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,495789808,BLACKJACK PARIS OG 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789709,BLACKJACK BLUEDREAM 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789754,BLACKJACK BANANA KUSH 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700420164,WHITE OWL SV2 WHT GRAPE 60CT,32.6400,40.9900,0.0000,40.9500,0.0000
SMOKE SUPPLIES,,286495789792,BLACKJACK PINK RUNTZ 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789815,BLACKJACK MASTER RUSH 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789716,BLACKJACK DURBAN POISON 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789747,BLACKJACK STRAWBERRY SHORT10PK,10.0000,15.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789662,BLACKJACK GAS BERRY 50PK,40.0000,49.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789686,BLACKJACK STRAWBERRY SHORT50PK,40.0000,49.5000,0.0000,0.0000,0.0000
TOBACCO SNUFF,SNUFF 6OZ,073100010972,SKOAL CLASSIC MINT LONGCUT 6OZ,29.0000,32.5000,0.0000,32.4500,0.0000
TOBACCO,60CT CIGAR,071610496507,DUTCH BERRY SAVE ON 2 60CT,35.9000,40.9900,0.0000,40.9500,0.0000
TOBACCO SNUFF,SNUFF 6OZ,04287212,GRIZZLY WINTERGREEN LONGCT 6OZ,24.1400,28.0000,0.0000,27.9500,0.0000
PLASTIC/PAPER GOODS,,079594184045,PAPER BAG #4 500CT,7.0000,9.5000,8.0000,0.0000,0.0000
SUPPLEMENTS,,609249903426,ZYN 6MG WINTERGREEN 5CT,19.5000,23.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170260633,GAMBLER TUBE MENTHOL KING 5PK,14.2500,16.7500,0.0000,0.0000,0.0000
NICOTINE POUCH,,855022005720,ON WINTERGREEN 4MG,17.5600,19.7500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,611269836486,RED BULL SUGAR FREE 12 OZ 4 PK,52.7700,57.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,719410775124,5-HOUR EXTRA WATERMELON,21.0000,23.2500,0.0000,0.0000,0.0000
TOBACCO VAPE,70mg VAPE,78616066,POSH MAX5200 GRAPE POM 5PK,43.7000,53.9900,0.0000,53.9500,0.0000
FOOD & BEVERAGE,,611269454482,RED BULL RED CAN 8.4FL OZ ,36.2900,39.0000,0.0000,0.0000,0.0000
TOBACCO VAPE,45mg VAPE,78610309,POSH XL WATERMELON 10PK,61.0000,69.9900,0.0000,69.9500,0.0000
TOBACCO,60CT CIGAR,025900287337,SWISHER REG 2/1.19 2PK 30CT,28.7000,31.0000,0.0000,30.9500,0.0000
TOBACCO VAPE,42.5mg  VAPE,78694309,POSH PLUS GRAPE ICE 3000 5CT,37.9500,46.9900,0.0000,46.9500,0.0000
PLASTIC/PAPER GOODS,PLASTIC CUPS,8906019565030,SHOT GLASS 1OZ 50CT,0.6900,1.3500,0.8500,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,850033061048,HITS BLUNT ORIGINAL,9.5000,12.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,815556020507,ALEVE ALL DAY 20CT,6.9900,9.9000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,WRAPS/PREROLL,716165177364,RAW CLASSIC KING SLIM 50CT,22.0000,42.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847003236,MONSTER REHAB LEMONADE 16OZ/24,37.0000,40.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170102117,GAMBLER TUBE MENTOL 100,16.2500,18.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,813525013765,GOLDEN HARVEST BLUE 100'S,9.5000,11.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789648,BLACKJACK BLUEDREAM 50PK,40.0000,49.5000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,025900329914,SWISHER PEPPERMINT 2/1.19 60CT,28.1500,31.0000,0.0000,30.9500,0.0000
WRAPS/FILTERS/HEMP/CONES,,716165174189,RAW ORGANIC 1 1/4 SIZE 24CT,15.4000,21.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,381370047544,J&J FLEXIBLE BAND-AID,7.9300,11.5000,0.0000,0.0000,0.0000
,,686751121272,RHINO 25 PLATINUM 10K 3D,17.0500,40.0000,40.0000,0.0000,0.0000
FOOD & BEVERAGE,,10858576005427,DON CHELDA MANGO CHILE,26.0900,28.7500,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,10LBS,10 LBS ICE BAG 400CT,0.0000,26.5000,0.0000,0.0000,0.0000
SUPPLEMENTS,,795847916507,KANGAROO HONEY COCONUT 15CT,15.0000,25.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,756645773020,PING PONG BALL 6CT,1.0000,1.7500,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,812934026021,WARNER HOME ADAPTOR,1.7500,2.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,840110700076,ZENGAZ LIGHTER 48CT,88.0000,108.0000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,X000QHIA7X,2 1/4 x 50 THERMAL ROLLS 50CT,13.0000,19.0000,19.0000,19.0000,19.0000
TOBACCO,60CT CIGAR,817127020800,SHOW RUSSIAN CREAM 15X5,10.8800,12.3000,0.0000,12.2500,0.0000
TOBACCO,60CT CIGAR,817127027441,SHOW LEMON ICE 15X5,10.8800,12.3000,0.0000,12.2500,0.0000
TOBACCO,60CT CIGAR,858765004647,SHOW BLUE PALMA 15X5,10.8800,12.3000,0.0000,12.2500,0.0000
TOBACCO,60CT CIGAR,858765004722,SHOW MANGO 15X5,10.8800,12.2500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,MISC,896715002329,CHARCOAL ROCKS 6.6OZ,19.5000,22.7500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718101522,MR. PURE ORANGE JUICE 64OZ,18.2300,21.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,813525013758,GOLDEN HARVEST RED 100'S,9.5000,11.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,070330619418,BIC CUBS 50CT,72.0000,79.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789730,BLACKJACK DEATH STAR OG 10PK,10.0000,15.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,2.8mg VAPE,819913011740,JUUL VIRGINIA TOB 3%,14.9500,15.5000,0.0000,15.4500,0.0000
TOBACCO VAPE,60mg VAPE,618149267187,BREEZE MINT 10CT,101.2000,105.5000,0.0000,105.4500,0.0000
ELECTRONICS & ACCESSORIES,,812934024270,WARNER ANDROID CABLE ,1.2500,2.0000,0.0000,0.0000,0.0000
,,812934026168,WARNER WALL CHARGER,1.5000,2.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718101911,MR. PURE PINA COLADA 16OZ,15.6500,19.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718101379,MR. PURE LIME 16OZ,15.6500,19.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847031901,MONSTER PACIFIC PUNCH 16OZ,37.0000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847036951,MONSTER KHAOTIC 16OZ,35.9900,40.5000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,764046846212,ALIEN 4G LIVE OG GHOST 5PK,45.0000,55.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,7622210641564,HALLS LIME FRESH 20CT,16.7500,22.5000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,1/6 PREMIUM,1/6 PREMIUM BLACK BAGS,7.0000,9.0000,7.5000,0.0000,0.0000
PLASTIC/PAPER GOODS,,SINGLEBOTTLE,SINGLE BOTTLE THANK YOU BAG,5.0200,9.0000,8.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,PLASTICSPOON1000CT,PLASTIC SPOON 1000CT,16.6100,21.0000,18.5000,0.0000,0.0000
SUPPLEMENTS,,609249904423,ZYN 6MG COFFE 5CT,19.5000,23.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,609249907424,ZYN 6MG CITRUS 5CT,20.7500,23.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,609249907417,ZYN CITRUS 3MG 5CT,20.7500,23.0000,0.0000,0.0000,0.0000
,,1/6 WHITE 800,1/6 WHITE 800CT,0.0000,18.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,040232095023,HARD STEEL 24CT,36.0000,55.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,00041333085616,DURACELL D 2PK 6CT BATTERY,16.5000,19.5000,0.0000,0.0000,0.0000
SUPPLEMENTS,,RHINO PLATINUM PLUS ,RHINO PLATINUM PLUS 100000K,21.0000,55.0000,25.0000,55.0000,55.0000
SMOKE SUPPLIES,PIPES,761856815711,NOVELTY PIPE 6IN 60CT,25.0000,39.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,852812005243,IGNITUS PREMIUM REFINED BUTANE,0.0000,2.0000,2.0000,2.0000,2.0000
SMOKE SUPPLIES,ESSENCE,4276670820,BLUNT AROMA 3 IN 1 12CT,5.2000,6.0000,6.0000,6.0000,6.0000
SMOKE SUPPLIES,,8906026890606,BLACK NAGCHAMPA,7.0000,9.5000,8.5000,0.0000,0.0000
,,RHINO GOLD PLUS 100000K,RHINO GOLD PLUS 100000K,21.0000,55.0000,25.0000,55.0000,55.0000
WRAPS/FILTERS/HEMP/CONES,WRAPS/PREROLL,008660007247,ZIG ZAG ORANGE 1.25 PAPER 24PK,36.0000,39.9900,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170260732,GAMBELR TUBE CUT 100' FULL 5PK,15.1000,16.5000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700235980,WHITE OWL SAVEON2 RUSSIAN 60CT,32.6400,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,031700232262,WHITE OWL SAVEON2 MANGO 60CT,32.6400,40.9900,0.0000,40.9500,0.0000
TOBACCO,60CT CIGAR,025900287344,SWISHER GRAPE 2/1.19 2PK 30CT,28.7000,31.0000,0.0000,30.9500,0.0000
FOOD & BEVERAGE,,632565000111,FIJI WATER 500 ML,19.8000,22.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,METALSLIDE,METAL SLIDE MEDIUM RJ-7,0.5000,1.2000,1.2000,1.2000,1.2000
FOOD & BEVERAGE,,7501035010260,VIUDA DE SANCHEZ,6.6700,7.5000,7.3500,7.3500,7.3500
LIQUOR SUPPLIES,,073287074880,WING CORK SCREW ONEIDA 1PK,3.2500,4.5000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700237809,WHITE OWL STRWBRY 2/1.19 60CT,29.3800,31.0000,0.0000,30.9500,0.0000
AUTOMOTIVE,,073135008173,ITASCA 2 CYCLE ENGINE OIL,14.5000,21.0000,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,,676979800363,WINE GLASSES 6CT ,0.9500,1.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,42.5mg  VAPE,78659841,POSH PLUS PEACH MELBA 3000 5CT,41.9800,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,42.5mg  VAPE,78663022,POSH PLUS JOJO 3000 PUFF 5CT,37.9500,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,42.5mg  VAPE,78639720,POSH PLUS MANGOSTRAW 3000 5CT,41.9800,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,42.5mg  VAPE,78673618,POSH PLUS BERRY MELON 3000 5CT,37.9500,46.9900,0.0000,46.9500,0.0000
TOBACCO VAPE,42.5mg  VAPE,78698765,POSH PLUS RED APPLE ICE3K 5CT,41.9800,46.9900,0.0000,46.9500,0.0000
TOBACCO,60CT CIGAR,071610341166,DUTCH SILVER 2/1.29 2PK 30CT,31.0080,33.5000,0.0000,33.4500,0.0000
LIQUOR SUPPLIES,SALT,023604237016,TWANG BEER SALT LIME 24CT,27.7500,32.5000,0.0000,0.0000,0.0000
TOBACCO VAPE,45mg VAPE,78635319,POSH XL CHERRY FROST 10PK,64.5000,69.9900,0.0000,69.9500,0.0000
TOBACCO,60CT CIGAR,025900525453,SWISHER COOKIE 2/1.19 2PK 30CT,28.7000,31.0000,0.0000,30.9500,0.0000
MEDS/DAILY CARE,MISC,307660745310,TUMS 1000CT BERRIES,12.9900,14.9900,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,813525013727,GOLDEN HARVEST RED KING,8.2000,10.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,MONSTER GRONK 16OZ,MONSTER GRONK 16OZ,34.0000,40.5000,0.0000,0.0000,0.0000
,,694367247415,RHINO 69 500K,18.0000,50.0000,0.0000,0.0000,0.0000
NICOTINE POUCH,,887969011823,ZONE MINT 6MG,17.7900,19.9000,0.0000,0.0000,0.0000
NICOTINE POUCH,,887969011762,ZONE WINTERGREEN 9MG,17.7900,19.9000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847037996,MONSTER ULTRA WATERMELON 16OZ,36.5000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718100679,MR. PURE LEMONADE 32OZ,24.9500,29.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,286495789679,BLACKJACK DEATHSTAR OG 50PK,40.0000,49.5000,0.0000,0.0000,0.0000
SUPPLEMENTS,,718122085651,GOOD MORNING 30K,66.0000,88.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,522892599573,KITTY KAT PILL,36.0000,60.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,692345099339,BURRO 2PK,48.0000,55.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,070330618961,BIC LIMITED ASTROLOGY LIGHTERS,58.5000,65.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,071610341678,DUTCH GREEN 2/1.29 2PK 30CT,31.8400,33.5000,0.0000,33.4500,0.0000
MEDS/DAILY CARE,,LIFESTYLEJAR,LIFE STYLE LOOSE JAR 48 CT,10.5000,13.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,072718101898,MR. PURE APPLE CRANBERRY 32OZ,24.9500,29.7500,0.0000,0.0000,0.0000
AUTOMOTIVE,,074804102437,PEAK 50/50 GLOBAL,39.9900,44.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,ESSENCE,2162526603,BLUNT AROMA DISPLAY 72 CT,9.1000,25.0000,25.0000,25.0000,25.0000
FOOD & BEVERAGE,ENERGY DRINK,070847012481,MONSTER WHITE 16OZ,37.0000,40.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,SODA,049000050158,SPRITE COCA COLA 2 LITER 8Pk,20.8800,22.5000,0.0000,0.0000,0.0000
SUPPLEMENTS,,718122086351,TITAN 500K,60.0000,105.0000,0.0000,0.0000,0.0000
AUTOMOTIVE,,00071924940031,MOBIL SYNTHETIC 10W30 6QT,38.0000,44.0000,44.0000,0.0000,0.0000
FOOD & BEVERAGE,,611269277364,RED BULL 8.4OZ 4PK SUGAR FREE,38.5000,39.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,639277467874,OLIVE GREEN TUSCAN GARDEN,1.2500,3.2500,0.0000,0.0000,0.0000
SUPPLEMENTS,,609249900418,ZYN 3MG COOL MINT,20.5500,23.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,066619501321,PREMIER FT TUBE REG KING 200C,11.3500,12.7500,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,077170260305,GAMBLER GOLD KING 5PK,11.3500,13.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,077170260275,TOP TUBE REG  KING 250 X5,12.3500,16.5000,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,GWBAG,GARBAGE BAG 38/58,21.5000,27.0000,19.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,066619500034,PREMIER FT TUBE MNTHLKING 200C,11.5000,13.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,066619519210,PREMIER FT TUBE LITE KING 200C,11.3500,12.7500,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,GO FRESH BAGS,GOFRESH,GO FRESH BAG,8.3200,9.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,BIC LIGHTER DISPLAY 210CT,BIC LIGHTER DISPLAY 210CT,128.0000,148.0000,148.0000,148.0000,148.0000
ELECTRONICS & ACCESSORIES,,086400320023,TOP PRIM ROLLING MACHINE 70MM,20.4000,27.5000,27.0000,27.0000,27.0000
FOOD & BEVERAGE,,072718100266,MR.PURE ORANGE 16OZ,15.6500,19.5000,0.0000,0.0000,0.0000
AUTOMOTIVE,,071611019521,PENNZOIL ATF 6PK,22.9000,28.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,XMB50,XMB50 BBLR 1PK,1.3500,3.0000,1.7500,3.0000,3.0000
,,FCP325,MULTI COLOR TWIST PIPE,1.2500,2.5000,0.0000,0.0000,0.0000
,,FP206,2.5 CHINA ROAD,0.9500,1.7500,0.0000,0.0000,0.0000
TOBACCO VAPE,45mg VAPE,78690646,POSH XL GUMMY BEAR ICE 10PK,64.4000,69.9900,0.0000,69.9500,0.0000
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,077170120159,OCB UNBLEACHEDCONE KING SIZE,45.0000,49.7500,30.5000,30.5000,30.5000
FOOD & BEVERAGE,ENERGY DRINK,719410740122,5-HOUR EXTRA STRAWBERRY WM,21.0000,23.2500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,049000072228,SPRITE CHERRY 20OZ,26.5000,31.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,611269453560,RED BULL RED 12 OZ,51.2800,57.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,025900329853,SWISHER SILVER 2/1.19,28.1500,31.0000,0.0000,30.9500,0.0000
,,COLORS STANDARD HEADPHONE,COLORS STANDARD HEADPHONES,0.9000,1.7500,1.2500,1.7500,1.7500
AUTOMOTIVE,,073905282017,HEET GAS-LINE FOR COLD ,1.2100,1.7500,34.8000,34.8000,34.8000
PLASTIC/PAPER GOODS,,GARBAGE BAG 40x46,BLACK GARBAGE BAG 40x46 -45GAL,16.0000,21.0000,18.0000,21.0000,21.0000
PLASTIC/PAPER GOODS,,PLASTICKNIFE1000CT,PLASTIC KNIFE 1000CT,16.6100,21.0000,18.5000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,070847811985,MONSTER GREEN 24OZ/12,33.0000,37.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,10038900008083,DOLE PINEAPPLE 46OZ CAN 12PK,35.1200,39.7500,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,PLASTIC BAGS,GBAG40/46,GARBAGE BAG 40/46,12.7500,24.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,022600920502,TROJAN NON-LUBRICATED 6PK,8.0000,9.5000,0.0000,0.0000,0.0000
,,008660008824,ZIG ZAG UNBLEACHEMINI 70'S 8PK,19.0000,21.7500,0.0000,0.0000,0.0000
,,008660008640,ZIG ZAG ULTRATHINMINI 70'S 8PK,19.0000,21.7500,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,CONES,008660007759,ZIG ZAG CONE UNBLCHED KING 32P,23.0000,31.0000,0.0000,0.0000,0.0000
AUTOMOTIVE,,655708013151,DISPOSABLE FUNNEL 125 CT,5.6500,6.5000,0.0000,0.0000,0.0000
AUTOMOTIVE,,074804102253,PEAK 50/50 GREEN 6CT,34.0000,40.9900,0.0000,0.0000,0.0000
PLASTIC/PAPER GOODS,,659962175976,PACIFIC PLASTIC SPOONS BLK 50C,0.7200,1.0000,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700237717,WHITE OWL WHT GRAPE 2/1.19 60C,28.1500,31.0000,0.0000,30.9500,0.0000
WRAPS/FILTERS/HEMP/CONES,,817458027080,WILD HEMP NATURAL,9.5000,12.5000,0.0000,0.0000,0.0000
,,855022005669,ON WINTERGREEN 2MG,17.5600,19.7500,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,,611269546231611269546231,6PK CARDBOARD BEER HOLDER,41.5000,59.0000,49.0000,0.0000,0.0000
LIQUOR SUPPLIES,,12ozplastic,12 oz PLASTIC BOTTLE CARRIERS,29.7500,39.0000,33.0000,0.0000,0.0000
MEDS/DAILY CARE,MISC,022600647201,TROJAN MAGNUM ECSTASY 6PK,12.0000,13.5000,13.5000,13.5000,13.5000
MEDS/DAILY CARE,PILLS,300450482259,TYLENOL PM 6PK 24CT,23.1000,29.7500,0.0000,0.0000,0.0000
,,023604266108,TWANG PICKLE BEER SALT,27.7500,32.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,023604238211,TWANG CHILE LIME BEER SALT,27.7500,32.5000,0.0000,0.0000,0.0000
SUPPLEMENTS,,818136007103,TOTAL DETOX 10OZ,3.1250,4.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,021136180626,TOPOCHICO GLASS 18CT,22.9900,26.7500,0.0000,0.0000,0.0000
TOBACCO,60CT CIGAR,031700237762,WHITE OWL BLUE RASP2/1.19 60CT,29.3800,31.0000,0.0000,30.9500,0.0000
SMOKE SUPPLIES,PIPES,PIPETREE,GLASS PIPE DISPLAY 100CT,140.0000,195.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,764046846236,ALIEN 4G LIVE LEMON CHERRY 5PK,45.0000,55.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,764046846137,ALIEN 4G LIVE GIRL SCOUT 5PK,45.0000,55.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,764046846229,ALIEN 4G LIVE AFRICAN KUSH 5PK,45.0000,55.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,764046846205,ALIEN 4G LIVE ELECTRIC HAZE5PK,45.0000,55.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,764046846151,ALIEN 4G LIVE UNICORN 5PK,45.0000,55.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,762221579054,ALIEN THC-A CANDY KISS INDICA,42.0000,48.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,762221579108,ALIEN THC-A TANGIE TAFFY HYBRI,42.0000,48.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,764046846243,ALIEN 4G LIVE BANANA RUNTZ 5PK,45.0000,55.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,702571432296,DANKLEAF LEMON HAZE 10PK,32.0000,42.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,799793390183,DANKLEAF STRAWBERRY PUNCH 10PK,32.0000,42.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,702571432289,DANKLEAF PLATINUM OG 10PK,32.0000,42.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,764046846168,ALIEN 4G LIVE KUSH CAKE 5PK,45.0000,55.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,764046846175,ALIEN 4G LIVE STRAW COUGH 5PK,45.0000,55.0000,0.0000,0.0000,0.0000
